from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U9734Z1,U9734Z1,1,,395_35_250818,521_158_241201,600
U7899Z2,U7899Z10,1,,521_158_241201,495_33_241201,900
U7045Z2,U7045Z1,1,,482_82_250914,495_127_241201,900
U9734Z1,U9734Z1,1,,395_55_260105,521_397_241201,600
U7899Z10,U7899Z9,1,,495_39_241201,521_398_241201,900
U9734Z1,U9734Z1,1,,395_1938_250823,521_399_241201,600
U9734Z1,U9734Z1,1,,395_117_250823,521_163_241201,600
U7045Z2,U7045Z1,1,,482_368_250914,495_36_241201,900
U9734Z1,U9734Z1,1,,395_763_250823,521_401_241201,600
U9734Z1,U9734Z1,1,,395_35_250818,482_82_250914,900
U7045Z2,U7045Z3,1,,495_33_241201,482_358_250914,900
U9734Z1,U9734Z1,1,,395_22_250823,521_51_241201,600
U9734Z1,U9734Z1,1,,395_14_250818,482_84_250914,900
U7045Z2,U7045Z1,1,,482_84_250914,495_39_241201,900
U9734Z1,U9734Z1,1,,395_64_250818,521_157_241201,600
U7899Z2,U7899Z10,1,,521_157_241201,495_37_241201,900
U3287Z12,U3287Z6,1,,395_1587_250823,512_101_250913,900
U3287Z12,U3287Z6,1,,395_14_250818,504_2_250503,900
U3287Z12,U3287Z6,1,,395_94_260110,512_16_250913,900
U3287Z12,U3287Z6,1,,395_117_250823,504_3_250503,900
U3287Z12,U3287Z6,1,,395_130_260105,512_18_250913,900
U3287Z12,U3287Z6,1,,395_1942_250823,504_138_250503,900
U3270Z301,U3270Z3,1,,1216_763_251214,531_630_250906,900
U3270Z301,U3270Z3,1,,1216_775_251214,531_634_250906,900
U3270Z301,U3270Z3,1,,1216_757_251214,531_636_250906,900
U3270Z301,U3270Z3,1,,1216_761_251214,531_638_250906,900
U3270Z301,U3270Z3,1,,1216_767_251214,531_640_250906,900
U9618Z6,U9618Z1,1,,641_685_251206,643_85_250607,600
U9618Z6,U9618Z1,1,,641_683_251206,643_87_250607,600
U9618Z6,U9618Z1,1,,641_684_251206,643_89_250607,600
U9105Z1,U9105Z2,1,,384_1030_260110,641_683_251206,600
U9618Z9,U9618Z7,1,,643_88_250607,641_686_251206,600
U3270Z301,U3270Z2,1,,1370_7816_251214,545_12_241201,1200
U3270Z301,U3270Z2,1,,1216_762_251214,545_14_241201,1200
U3270Z301,U3270Z2,1,,1216_756_251214,545_137_250927,3600
U3270Z301,U3270Z2,1,,1216_772_251214,545_138_250927,1200
U3270Z301,U3270Z2,1,,1216_770_251214,545_7_241201,1200
U3270Z301,U3270Z2,1,,1216_768_251214,545_9_241201,1200
U9105Z1,U9105Z2,1,,384_1037_260110,641_684_251206,600
U9618Z9,U9618Z7,1,,643_90_250607,641_687_251206,600
U1230Z2,U1230Z2,1,,384_1038_260110,527_28_250719,1200
U9105Z1,U9105Z2,1,,384_1032_260110,641_685_251206,600
U9618Z9,U9618Z7,1,,643_86_250607,641_688_251206,600
U3270Z301,U3270Z2,1,,1216_758_251214,546_70_251011,1800
U2579Z301,U2579Z6,1,,1302_5809_251214,598_164_241201,600
U2579Z301,U2579Z6,1,,1302_5809_260110,598_164_241201,600
U2579Z301,U2579Z6,1,,1302_5819_251214,598_166_241201,600
U2579Z301,U2579Z6,1,,1302_5819_260110,598_166_241201,600
U2579Z301,U2579Z6,1,,1302_5825_260110,598_140_241201,600
U2579Z301,U2579Z6,1,,1302_5833_260110,598_169_241201,600
U2579Z301,U2579Z6,1,,1302_5845_260110,598_171_241201,600
U2579Z301,U2579Z6,1,,1302_5845_260117,598_171_241201,600
U2579Z301,U2579Z6,1,,1302_5819_251214,542_262_241201,600
U2579Z301,U2579Z6,1,,1302_5819_260110,542_262_241201,600
U2579Z301,U2579Z6,1,,1302_5827_260110,542_264_241201,600
U2579Z301,U2579Z6,1,,1302_5841_260110,542_266_241201,600
U2579Z301,U2579Z6,1,,1302_5841_260117,542_266_241201,600
U3165Z2,U3165Z1,1,,676_26_251214,463_506_250823,600
U3165Z2,U3165Z1,1,,676_28_251214,463_508_250823,600
U3165Z2,U3165Z1,1,,676_30_251214,463_510_250823,600
U2236Z301,U2236Z1,1,,1220_688_251214,2857_190_251214,300
U2236Z301,U2236Z1,1,,1304_9632_251224,2857_190_251214,300
U2236Z301,U2236Z1,1,,1220_684_251214,2857_192_251214,300
U2236Z301,U2236Z1,1,,1304_9638_251224,2857_192_251214,300
U2236Z301,U2236Z1,1,,1220_680_251214,2857_194_251214,300
U2236Z301,U2236Z1,1,,1304_9644_251224,2857_194_251214,300
U2236Z301,U2236Z1,1,,1220_676_251214,2857_196_251214,300
U2236Z301,U2236Z1,1,,1304_6924_251214,2857_196_251214,300
U2236Z301,U2236Z1,1,,1304_9650_251220,2857_196_251214,300
U2936Z301,U2936Z1,1,,1344_20354_251214,595_211_241201,600
U2936Z301,U2936Z1,1,,1344_20328_251214,595_213_241201,600
U2936Z301,U2936Z1,1,,1344_20352_251214,595_215_241201,600
U2936Z301,U2936Z1,1,,1344_20320_251214,595_217_241201,600
U4363Z2,U4363Z1,1,,413_217_251101,617_697_251122,600
U4363Z2,U4363Z1,1,,646_558_251214,617_697_251122,600
U4363Z1,U4363Z1,1,,646_564_251214,617_697_251122,600
U4363Z2,U4363Z1,1,,413_219_251101,617_698_251122,600
U4363Z1,U4363Z1,1,,413_226_251101,617_698_251122,600
U4363Z2,U4363Z1,1,,646_525_251214,617_698_251122,600
U4363Z1,U4363Z1,1,,646_563_251214,617_698_251122,600
U4363Z2,U4363Z1,1,,413_221_251101,617_699_251122,600
U4363Z1,U4363Z1,1,,413_228_251101,617_699_251122,600
U4363Z2,U4363Z1,1,,646_517_251214,617_699_251122,600
U4363Z1,U4363Z1,1,,646_567_251214,617_699_251122,600
U4363Z2,U4363Z1,1,,413_223_251101,617_700_251122,600
U4363Z1,U4363Z1,1,,413_230_251101,617_700_251122,600
U4363Z2,U4363Z1,1,,646_521_251214,617_700_251122,600
U4363Z1,U4363Z1,1,,646_513_251214,617_700_251122,600
U4363Z2,U4363Z1,1,,413_217_251101,617_701_251122,600
U4363Z2,U4363Z1,1,,646_558_251214,617_701_251122,600
U4363Z1,U4363Z1,1,,646_564_251214,617_701_251122,600
U4363Z2,U4363Z1,1,,413_219_251101,617_702_251122,600
U4363Z1,U4363Z1,1,,413_226_251101,617_702_251122,600
U4363Z2,U4363Z1,1,,646_525_251214,617_702_251122,600
U4363Z1,U4363Z1,1,,646_563_251214,617_702_251122,600
U4363Z2,U4363Z1,1,,413_221_251101,617_703_251122,600
U4363Z1,U4363Z1,1,,413_228_251101,617_703_251122,600
U4363Z2,U4363Z1,1,,646_517_251214,617_703_251122,600
U4363Z1,U4363Z1,1,,646_567_251214,617_703_251122,600
U4363Z2,U4363Z1,1,,413_223_251101,617_704_251122,600
U4363Z1,U4363Z1,1,,413_230_251101,617_704_251122,600
U4363Z2,U4363Z1,1,,646_521_251214,617_704_251122,600
U4363Z1,U4363Z1,1,,646_513_251214,617_704_251122,600
U4409Z1,U4409Z3,1,,323_557_251214,620_865_251214,600
U4409Z1,U4409Z3,1,,323_559_251214,620_867_251214,600
U4409Z1,U4409Z3,1,,323_561_251214,620_869_251214,600
U2848Z301,U2848Z3,1,,1216_768_251214,637_600_250906,600
U2848Z301,U2848Z3,1,,1216_760_251214,637_601_250906,600
U2020Z1,U2020Z1,1,,382_155_260103,492_22_260103,1200
U2020Z2,U2020Z2,1,,382_73_260101,492_23_260101,900
U2020Z1,U2020Z1,1,,382_74_260101,492_24_260101,1200
U2020Z2,U2020Z2,1,,382_67_260101,492_25_260101,900
U2269Z301,U2269Z1,1,,1301_8625_251214,659_800_260101,900
U2016Z1,U2016Z2,1,,387_34_260101,659_800_260101,600
U2269Z301,U2269Z1,1,,1301_9345_251214,659_802_260103,900
U2016Z1,U2016Z2,1,,387_45_260101,659_802_260103,600
U2269Z301,U2269Z1,1,,1301_8651_251214,659_605_260101,900
U2269Z301,U2269Z1,1,,1301_8617_251214,659_863_260101,900
U2016Z1,U2016Z2,1,,387_36_260103,659_863_260101,600
U2016Z1,U2016Z2,1,,387_26_260101,659_863_260101,600
U2020Z1,U2020Z1,1,,382_68_260101,492_26_260101,1200
U2016Z1,U2016Z2,1,,387_201_260101,659_624_260103,600
U2269Z301,U2269Z1,1,,1301_9319_251214,2822_61_250830,1200
U2269Z301,U2269Z1,1,,1301_8625_251214,661_471_251214,600
U2269Z301,U2269Z1,1,,1301_9339_251214,2822_64_250830,1200
U2269Z301,U2269Z1,1,,1301_9313_251214,661_429_251214,600
U2269Z301,U2269Z1,1,,1301_8617_251214,661_474_251214,600
U2269Z301,U2269Z1,1,,1301_9327_251214,2822_66_250830,1200
U2269Z301,U2269Z1,1,,1301_9345_251214,661_476_251214,600
U2269Z301,U2269Z1,1,,1301_8651_251214,661_85_251214,600
U1278Z1,U1278Z2,1,,398_414_251018,662_657_251115,600
U1278Z2,U1278Z2,1,,398_423_251018,662_657_251115,600
U1278Z1,U1278Z3,1,,398_424_251018,662_654_251115,600
U1278Z2,U1278Z3,1,,398_415_251018,662_654_251115,600
U1278Z1,U1278Z2,1,,398_418_251018,662_669_251115,600
U1278Z2,U1278Z2,1,,398_409_251018,662_669_251115,600
U1278Z1,U1278Z3,1,,398_410_251018,662_650_251115,600
U1278Z2,U1278Z3,1,,398_419_251018,662_650_251115,600
U1278Z1,U1278Z2,1,,398_422_251018,662_643_251115,600
U1278Z2,U1278Z2,1,,398_413_251018,662_643_251115,600
U1278Z1,U1278Z3,1,,398_414_251018,662_662_251115,600
U1278Z2,U1278Z3,1,,398_423_251018,662_662_251115,600
U2269Z301,U2269Z1,1,,1301_9325_251214,491_474_251214,900
U2269Z301,U2269Z1,1,,1301_9331_251214,491_476_251214,900
U2008Z1,U2008Z3,1,,387_201_260101,491_477_251214,600
U2269Z301,U2269Z1,1,,1301_9347_251214,491_478_251214,900
U2008Z1,U2008Z3,1,,387_202_260103,491_479_251214,600
U2008Z1,U2008Z3,1,,387_205_260101,491_479_251214,600
U2008Z1,U2008Z3,1,,381_932_260101,491_480_251214,1800
U1278Z1,U1278Z3,1,,398_418_251018,662_670_251115,600
U1278Z2,U1278Z3,1,,398_409_251018,662_670_251115,600
U1278Z1,U1278Z2,1,,398_420_251018,662_671_251115,600
U1278Z2,U1278Z2,1,,398_411_251018,662_671_251115,600
U1278Z1,U1278Z3,1,,398_412_251018,662_672_251115,600
U1278Z2,U1278Z3,1,,398_421_251018,662_672_251115,600
U1278Z1,U1278Z2,1,,398_424_251018,662_645_251115,600
U1278Z2,U1278Z2,1,,398_415_251018,662_645_251115,600
U2269Z301,U2269Z1,1,,1301_9313_251214,660_103_250830,900
U2269Z301,U2269Z1,1,,1301_9325_251214,660_213_250830,900
U2269Z301,U2269Z1,1,,1301_9335_251214,660_215_250830,900
U2269Z301,U2269Z1,1,,1301_9351_251214,660_217_250830,900
U3379Z2,U3379Z2,1,,315_1655_251214,667_454_251214,300
U3379Z2,U3379Z2,1,,315_1664_251214,667_456_251214,300
U3379Z2,U3379Z2,1,,315_1652_251214,667_458_251214,300
U3257Z2,U1829Z2,1,,375_1819_251108,669_428_250802,600
U3257Z2,U1829Z2,1,,375_1827_251108,669_430_250802,600
U3257Z2,U1829Z2,1,,375_1835_251108,669_432_250802,600
U3257Z2,U1829Z3,1,,375_1857_251224,666_529_251214,600
U3257Z2,U1829Z2,1,,375_1844_251108,669_434_250802,600
U1610Z301,U1610Z2,1,,1301_9313_251214,686_441_251004,900
U1610Z301,U1610Z2,1,,1301_9321_251214,686_443_251004,900
U1610Z301,U1610Z2,1,,1301_9325_251214,686_445_251001,900
U1610Z301,U1610Z2,1,,1301_9329_251214,686_447_251004,900
U1610Z301,U1610Z2,1,,1301_9335_251214,686_449_251004,900
U1610Z301,U1610Z2,1,,1301_9343_251214,686_451_251004,900
U1610Z301,U1610Z2,1,,1301_9351_251214,686_453_251004,900
U1610Z301,U1610Z2,1,,1301_9357_251214,686_455_251004,900
U6962Z1,U6962Z1,1,,402_363_251214,2805_739_250906,900
U6962Z1,U6962Z1,1,,402_365_251214,2805_747_250906,900
U6962Z1,U6962Z1,1,,402_367_251214,2805_743_250906,900
U6962Z1,U6962Z4,1,,402_363_251214,687_151_251214,900
U7064Z2,U7064Z2,1,,2805_746_250906,687_151_251214,900
U6962Z2,U6962Z3,1,,402_396_251214,687_152_251214,900
U6962Z1,U6962Z3,1,,402_393_251214,687_152_251214,900
U6962Z2,U6962Z4,1,,402_394_251214,687_153_251214,900
U6962Z1,U6962Z4,1,,402_397_251214,687_153_251214,900
U6962Z1,U6962Z3,1,,402_367_251214,687_154_251214,900
U1712Z1,U1712Z3,1,,317_263_251214,446_65_251214,600
U1712Z1,U1712Z3,1,,317_263_251220,446_65_251214,600
U1712Z2,U1712Z3,1,,317_95_251220,446_20_251214,600
U1712Z2,U1712Z3,1,,317_95_251214,446_20_251214,600
U2815Z301,U2815Z1,1,,1223_1302_251214,747_352_251214,600
U2815Z301,U2815Z1,1,,1223_1302_260105,747_352_251214,600
U2815Z301,U2815Z1,1,,1223_1310_251214,747_354_251214,600
U2815Z301,U2815Z1,1,,1223_1310_260105,747_354_251214,600
U2579Z301,U2579Z7,1,,1210_921_251214,679_213_251206,600
U2156Z2,U2156Z2,1,,381_941_260101,702_284_251214,900
U2156Z2,U2156Z2,1,,381_935_260101,702_286_251214,900
U2579Z301,U2579Z7,1,,1210_929_251214,679_217_251206,600
U2156Z2,U2156Z2,1,,381_930_260103,702_288_251214,900
U2156Z2,U2156Z2,1,,381_930_260101,702_288_251214,900
U2156Z2,U2156Z2,1,,381_929_260101,681_279_260101,900
U2156Z2,U2156Z2,1,,381_933_260103,681_280_251214,600
U2156Z2,U2156Z2,1,,381_933_260101,681_280_251214,600
U2156Z2,U2156Z2,1,,381_926_260103,681_281_260101,900
U2156Z2,U2156Z2,1,,381_926_260101,681_281_260101,900
U2156Z2,U2156Z2,1,,381_937_260103,681_282_251214,600
U2156Z2,U2156Z2,1,,381_937_260101,681_282_251214,600
U2156Z2,U2156Z2,1,,381_939_260101,681_283_251214,600
U2156Z2,U2156Z2,1,,381_934_260101,681_284_260101,900
U2156Z2,U2156Z2,1,,381_925_260103,681_285_251214,600
U2156Z2,U2156Z2,1,,381_925_260101,681_285_251214,600
U1984Z2,U1984Z3,1,,381_303_260101,2821_1_251214,900
U1984Z2,U1984Z4,1,,381_924_260103,2821_2_251214,900
U1984Z2,U1984Z4,1,,381_924_260101,2821_2_251214,900
U1984Z2,U1984Z4,1,,381_942_260101,2821_6_251214,900
U1984Z1,U1984Z4,1,,381_925_260103,2821_6_251214,1800
U1984Z1,U1984Z4,1,,381_925_260101,2821_6_251214,1800
U1984Z2,U1984Z3,1,,381_926_260103,2821_7_251214,900
U1984Z2,U1984Z3,1,,381_926_260101,2821_7_251214,900
U1984Z1,U1984Z3,1,,381_930_260103,2821_7_251214,900
U1984Z1,U1984Z3,1,,381_930_260101,2821_7_251214,900
U1984Z2,U1984Z1,1,,381_929_260101,2824_1_251122,900
U1984Z1,U1984Z1,1,,381_941_260101,2824_1_251122,1800
U1984Z2,U1984Z1,1,,381_934_260101,2824_3_251122,900
U1984Z1,U1984Z1,1,,381_935_260101,2824_3_251122,1800
U1984Z2,U1984Z1,1,,381_926_260103,2824_33_251122,900
U1984Z1,U1984Z1,1,,381_930_260103,2824_33_251122,1800
U2987Z2,U2987Z15,1,,345_7_251214,737_73_250830,600
U2987Z2,U2987Z15,1,,345_27_260103,737_75_250830,600
U2987Z2,U2987Z15,1,,345_9_251214,737_77_250830,600
U2987Z2,U2987Z15,1,,345_25_251214,737_79_250830,600
U2987Z2,U2987Z15,1,,345_2_251214,737_81_250830,600
U2987Z2,U2987Z15,1,,345_80_251220,737_83_250830,600
U2987Z2,U2987Z15,1,,345_33_260104,737_83_250830,600
U2987Z2,U2987Z15,1,,345_29_251214,737_85_250830,600
U31000Z2,U31000Z2,1,,405_190_251115,713_134_250831,600
U2987Z11,U2987Z21,1,,730_49_251206,714_144_251206,600
U2987Z12,U2987Z21,1,,700_36_251206,714_146_251206,600
U2987Z12,U2987Z21,1,,700_44_251206,714_148_251206,600
U2987Z2,U2987Z21,1,,345_18_260101,714_177_251206,600
U2490Z1,U2490Z2,1,,390_1058_251206,438_31_250601,600
U2490Z1,U2490Z2,1,,360_1010_251206,440_24_250802,900
U2490Z1,U2490Z2,1,,361_1114_251206,438_29_251224,600
U1384Z301,U1384Z6,1,,1217_323_251214,752_310_250831,900
U1384Z301,U1384Z10,1,,1217_321_251214,755_276_251224,900
U2490Z1,U2490Z2,1,,360_1018_251206,440_30_250601,900
U2490Z1,U2490Z2,1,,361_1112_251206,438_35_251224,600
U1384Z301,U1384Z10,1,,1217_723_251214,755_278_251224,900
U1384Z301,U1384Z10,1,,1217_729_251214,755_280_251225,1800
U2490Z1,U2490Z2,1,,360_40_251206,440_28_250601,900
U2490Z1,U2490Z2,1,,361_1110_251206,438_33_251224,600
U1384Z301,U1384Z6,1,,1217_719_251214,752_315_250831,900
U1384Z301,U1384Z6,1,,1217_719_251220,752_315_250831,900
U1384Z301,U1384Z6,1,,1217_715_251214,752_317_250831,900
U1384Z301,U1384Z6,1,,1217_731_251214,752_206_250831,1800
U1384Z301,U1384Z6,1,,1217_321_251214,752_319_250831,900
U1384Z301,U1384Z6,1,,1217_711_251214,752_313_250831,900
U1384Z301,U1384Z6,1,,1217_723_251214,752_321_250831,900
U7318Z1,U7318Z1,1,,402_395_251214,770_299_251214,900
U7318Z2,U7318Z1,1,,402_362_251214,770_299_251214,900
U7318Z1,U7318Z2,1,,402_393_251214,770_300_251214,900
U7318Z2,U7318Z2,1,,402_364_251214,770_300_251214,900
U9391Z7,U9391Z3,1,,406_904_251004,795_386_251213,900
U9391Z301,U9391Z3,1,,1399_19125_251214,795_388_251213,900
U9391Z7,U9391Z13,1,,406_925_251001,790_87_251018,900
U9391Z7,U9391Z13,1,,406_894_251005,790_87_251018,900
U9391Z7,U9391Z13,1,,406_904_251004,790_81_250831,900
U9391Z7,U9391Z13,1,,406_900_251001,790_79_250831,900
U9391Z7,U9391Z13,1,,406_920_251001,793_175_251004,900
U9391Z7,U9391Z13,1,,406_906_251005,793_175_251004,900
U9391Z7,U9391Z3,1,,406_887_251001,795_390_251213,900
U9391Z7,U9391Z3,1,,406_979_251004,795_390_251213,900
U7318Z1,U7318Z2,1,,402_395_251214,770_303_251214,900
U7318Z2,U7318Z2,1,,402_362_251214,770_303_251214,900
U7318Z1,U7318Z2,1,,402_397_251214,770_305_251214,900
U7318Z2,U7318Z2,1,,402_366_251214,770_305_251214,900
U7318Z1,U7318Z1,1,,402_272_251214,770_306_251214,900
U7318Z2,U7318Z1,1,,402_368_251214,770_306_251214,900
U7318Z1,U7318Z1,1,,402_397_251214,770_301_251214,900
U7318Z2,U7318Z1,1,,402_366_251214,770_301_251214,900
U7318Z1,U7318Z2,1,,402_272_251214,770_302_251214,900
U7318Z2,U7318Z2,1,,402_368_251214,770_302_251214,900
U3257Z2,U1829Z3,1,,375_1833_251108,666_531_251214,600
U3257Z2,U1829Z3,1,,375_2180_251225,666_535_251214,600
U1384Z4,U1384Z4,1,,1763_541_251214,1761_489_251214,120
U1384Z3,U1384Z4,1,,1766_111_250906,1761_490_251214,120
U1384Z4,U1384Z4,1,,1763_545_251214,1761_491_251214,120
U1384Z4,U1384Z4,1,,1763_531_251214,1761_431_251214,120
U1384Z3,U1384Z4,1,,1766_115_250906,1761_433_251214,120
U1384Z4,U1384Z4,1,,1763_534_251214,1761_435_251214,120
U1384Z3,U1384Z3,1,,1761_882_251122,1763_540_251214,120
U1384Z4,U1384Z3,1,,1762_885_251011,1763_540_251214,120
U1384Z3,U1384Z3,1,,1761_873_251122,1763_544_251214,120
U1384Z4,U1384Z3,1,,1762_887_251011,1763_544_251214,120
U1384Z3,U1384Z3,1,,1761_890_251122,1763_548_251214,120
U1384Z4,U1384Z3,1,,1762_893_251011,1763_548_251214,120
U9367Z301,U9367Z2,1,,1209_991_251214,2801_831_250816,600
U1610Z301,U1610Z12,1,,1301_9317_251214,2823_88_251214,1200
U1610Z301,U1610Z12,1,,1301_9323_251214,2823_90_251004,1200
U1610Z301,U1610Z12,1,,1301_9327_251214,2823_92_251214,1200
U1610Z301,U1610Z12,1,,1301_9331_251214,2823_94_251004,1200
U1610Z301,U1610Z12,1,,1301_9339_251214,2823_96_251214,1200
U1610Z301,U1610Z12,1,,1301_9347_251214,2823_98_251004,1200
U1610Z301,U1610Z12,1,,1301_9355_251214,2823_100_251214,1200
U1610Z301,U1610Z2,1,,1301_9359_251214,2823_17_251004,1200
U1610Z301,U1610Z12,1,,1301_9361_251214,2823_103_251214,1200
U2370Z1,U2370Z1,1,,380_1913_260110,2825_5_251129,300
U2370Z1,U2370Z1,1,,380_1922_260110,2825_7_251129,300
U2370Z1,U2370Z1,1,,380_1920_260110,2825_9_251129,300
U2370Z1,U2370Z1,1,,380_1915_260110,2825_11_251129,300
U2370Z1,U2370Z1,1,,380_1924_260110,2825_13_251129,300
U2370Z1,U2370Z1,1,,380_1927_260110,2825_15_251129,300
U2370Z1,U2370Z1,1,,380_1917_260110,2825_73_251129,300
U2987Z30,U2987Z7,1,,737_82_250816,345_10_251214,600
U1702Z2,U1702Z2,1,,318_95_251207,320_671_251207,300
U4157Z1,U4157Z2,1,,688_1188_251206,317_95_251214,300
U1712Z3,U1712Z2,1,,446_19_251214,317_95_251214,300
U1702Z2,U1702Z2,1,,318_107_241201,317_95_251214,300
U1702Z1,U1702Z1,1,,318_108_251207,320_672_251207,300
U1702Z1,U1702Z1,1,,318_115_250426,317_266_251214,300
U4157Z1,U4157Z2,1,,688_1175_251206,317_109_251214,300
U1712Z3,U1712Z2,1,,446_43_251214,317_109_251214,300
U1702Z2,U1702Z2,1,,318_99_241201,317_109_251214,300
U1702Z1,U1702Z1,1,,318_117_250426,317_260_251214,300
U4157Z1,U4157Z2,1,,688_1191_251206,317_126_251214,300
U1712Z3,U1712Z2,1,,446_51_251214,317_126_251214,300
U1702Z2,U1702Z2,1,,318_101_241201,317_126_251214,300
U4157Z1,U4157Z2,1,,688_1172_251206,317_101_251214,300
U1712Z3,U1712Z2,1,,446_66_251214,317_101_251214,300
U1702Z2,U1702Z2,1,,318_105_241201,317_101_251214,300
U1702Z1,U1702Z1,1,,318_106_251207,320_673_251207,300
U1702Z2,U1702Z2,1,,318_112_251207,320_674_251207,300
U1702Z1,U1702Z1,1,,318_113_250426,317_257_251214,300
U4157Z1,U4157Z2,1,,688_1187_251206,317_105_251214,300
U1712Z3,U1712Z2,1,,446_31_251214,317_105_251214,300
U1702Z2,U1702Z2,1,,318_93_241201,317_105_251214,300
U1702Z2,U1702Z2,1,,320_671_251207,318_95_251207,300
U1702Z2,U1702Z2,1,,320_676_251207,318_97_251207,300
U1702Z1,U1702Z1,1,,318_111_250426,317_273_251214,300
U4157Z1,U4157Z2,1,,688_1177_251206,317_115_251214,300
U1712Z3,U1712Z2,1,,446_25_251214,317_115_251214,300
U1702Z2,U1702Z2,1,,318_109_241201,317_115_251214,300
U1702Z1,U1702Z1,1,,320_675_251207,318_104_251207,300
U1702Z1,U1702Z1,1,,320_673_251207,318_106_251207,300
U1702Z1,U1702Z1,1,,320_672_251207,318_108_251207,300
U1712Z3,U1712Z2,1,,446_59_251214,317_93_251207,300
U1702Z2,U1702Z2,1,,318_102_241201,317_93_251207,300
U1712Z3,U1712Z2,1,,446_5_251214,317_122_251214,300
U1702Z2,U1702Z2,1,,318_103_241201,317_122_251214,300
U1702Z1,U1702Z1,1,,318_104_251207,320_675_251207,300
U1702Z2,U1702Z2,1,,318_97_251207,320_676_251207,300
U1702Z2,U1702Z2,1,,320_674_251207,318_112_251207,300
U1984Z4,U1984Z2,1,,2821_2_251214,381_924_260101,600
U1984Z2,U1984Z1,1,,2824_4_251221,381_925_260101,600
U2156Z2,U2156Z2,1,,681_285_251214,381_925_260101,600
U2156Z2,U2156Z2,1,,681_281_260101,381_926_260101,600
U1984Z4,U1984Z2,1,,2821_11_251214,381_926_260101,600
U1984Z3,U1984Z2,1,,2821_7_251214,381_926_260101,600
U2016Z1,U2016Z2,1,,659_256_260101,381_926_260101,600
U2008Z3,U2008Z2,1,,489_962_251122,387_197_260101,300
U2008Z2,U2008Z2,1,,491_476_251214,387_197_260101,300
U1984Z3,U1984Z1,1,,2821_7_251214,381_930_260101,600
U1984Z4,U1984Z1,1,,2821_11_251214,381_930_260101,600
U2008Z3,U2008Z2,1,,489_960_251122,387_206_260101,300
U1984Z2,U1984Z1,1,,2824_2_251206,381_933_260101,600
U2156Z2,U2156Z2,1,,681_280_251214,381_933_260101,600
U2016Z1,U2016Z2,1,,659_608_260104,387_85_260101,300
U2008Z3,U2008Z2,1,,489_834_251122,387_85_260101,300
U2151Z3,U2151Z2,1,,706_135_260101,381_936_260101,600
U2016Z1,U2016Z2,1,,492_27_260101,381_936_260101,300
U1984Z2,U1984Z1,1,,2824_6_251221,381_937_260101,600
U2156Z2,U2156Z2,1,,681_282_251214,381_937_260101,600
U2156Z2,U2156Z2,1,,681_286_260101,381_938_260101,600
U2008Z2,U2008Z2,1,,491_263_251214,381_938_260101,300
U2020Z2,U2020Z2,1,,492_27_260101,382_66_260101,300
U2008Z3,U2008Z2,1,,489_963_251122,387_207_260101,300
U2029Z2,U2029Z2,1,,659_864_260101,382_77_260101,720
U2029Z2,U2029Z2,1,,659_612_260101,382_69_260101,720
U7318Z1,U7318Z2,1,,770_301_251214,402_366_251214,600
U7318Z2,U7318Z2,1,,770_305_251214,402_366_251214,600
U7318Z1,U7318Z2,1,,770_306_251214,402_368_251214,600
U7318Z2,U7318Z2,1,,770_302_251214,402_368_251214,600
U7419Z1,U7419Z1,1,,2847_46_251109,406_889_251005,600
U4363Z2,U4363Z1,1,,466_634_251214,413_235_251102,600
U4363Z2,U4363Z1,1,,646_514_251214,413_237_251102,600
U4363Z1,U4363Z1,1,,646_522_251101,413_237_251102,600
U2151Z1,U2151Z1,1,,381_930_260101,706_136_251123,600
U2987Z11,U2987Z21,1,,730_49_251206,714_144_251207,600
U2987Z12,U2987Z21,1,,700_36_251206,714_146_251207,600
U2987Z12,U2987Z21,1,,700_44_251206,714_148_251207,600
U2987Z2,U2987Z21,1,,345_18_260101,714_150_251207,600
U2987Z2,U2987Z21,1,,345_29_251214,714_152_251207,600
U2269Z301,U2269Z1,1,,1301_9345_251214,659_864_260101,900
U2016Z1,U2016Z2,1,,387_45_260101,659_864_260101,600
U2020Z2,U2020Z2,1,,382_66_260101,492_27_260101,900
U2016Z1,U2016Z2,1,,387_201_260101,659_612_260101,600
U2579Z301,U2579Z7,1,,1210_933_251214,679_219_251207,600
U1984Z2,U1984Z3,1,,381_934_260101,2821_5_251214,900
U1984Z1,U1984Z3,1,,381_935_260101,2821_5_251214,900
U1984Z2,U1984Z3,1,,381_942_260101,2821_10_251214,900
U1984Z1,U1984Z3,1,,381_925_260101,2821_10_251214,900
U1984Z2,U1984Z1,1,,381_926_260101,2824_5_251221,900
U1984Z1,U1984Z1,1,,381_930_260101,2824_5_251221,1800
U1984Z2,U1984Z3,1,,381_931_260101,2821_12_251214,900
U1984Z1,U1984Z3,1,,381_937_260101,2821_12_251214,900
U2370Z1,U2370Z1,1,,380_1913_260110,2825_5_251130,300
U2370Z1,U2370Z1,1,,380_1920_260110,2825_9_251130,300
U2370Z1,U2370Z1,1,,380_1927_260110,2825_15_251130,300
U2370Z1,U2370Z1,1,,380_1917_260110,2825_17_251130,300
U454Z301,U454Z3P,1,,1361_28215_251215,2001_20_260112,300
U454Z301,U454Z3P,1,,1301_8629_251215,2001_22_260112,300
